timestamp_sec,accel_x_mps2,gyro_z_radps,gps_latitude,gps_longitude
0.0,0.2887597964190448,-0.06516574837152193,17.4481,78.3741
0.10050251256281408,0.6200038398983407,0.013068176834930468,17.448115075376883,78.37410301475815
0.20100502512562815,0.410709096368704,0.009448853434688912,17.44813015075377,78.3741060276132
0.30150753768844224,0.260036710437769,0.017357776096537644,17.448145226130652,78.37410903666323
0.4020100502512563,0.2199798329724142,-0.06072545600093629,17.44816030150754,78.37411204000873
0.5025125628140704,0.1522251638664931,-0.011907581035149245,17.44817537688442,78.37411503575382
0.6030150753768845,0.15358961548313926,-0.003924902644791062,17.448190452261308,78.37411802200737
0.7035175879396985,0.19072525448009753,0.0320473611157886,17.44820552763819,78.37412099688429
0.8040201005025126,0.6145817411142768,0.0300526267885045,17.448220603015077,78.37412395850662
0.9045226130653267,0.7227762559520695,0.03277809640079343,17.44823567839196,78.37412690500481
1.0050251256281408,1.0702104796117975,0.05336344978554162,17.448250753768843,78.37412983451884
1.105527638190955,0.8948299863791682,0.08289576552302076,17.44826582914573,78.37413274519942
1.206030150753769,0.569032594506839,0.0808775436982801,17.448280904522612,78.37413563520913
1.306532663316583,0.26095664685078257,0.06853406449875885,17.4482959798995,78.37413850272361
1.407035175879397,1.7476181330711098,0.10434985625172763,17.44831105527638,78.37414134593271
1.5075376884422111,0.12308789104934353,0.09186679613543093,17.448326130653268,78.37414416304162
1.6080402010050252,0.6876174804101027,0.10200976076510844,17.44834120603015,78.37414695227199
1.7085427135678393,0.4648313785017343,0.05114618028626962,17.448356281407037,78.37414971186308
1.8090452261306533,-0.03378130649374078,0.10249546845488523,17.44837135678392,78.37415244007286
1.9095477386934674,0.17007340688410894,0.08619006377243552,17.448386432160802,78.37415513517911
2.0100502512562817,0.7530547201259759,0.12903280154162944,17.44840150753769,78.37415779548051
2.1105527638190957,0.24545954716936846,0.12298312315290753,17.44841658291457,78.37416041929771
2.21105527638191,0.35791486723038135,0.1148150303802415,17.448431658291458,78.37416300497438
2.311557788944724,1.348386935755965,0.11726623360825382,17.44844673366834,78.37416555087827
2.412060301507538,0.41190273715428727,0.06433848061266059,17.448461809045227,78.37416805540227
2.512562814070352,0.3958569084482384,0.13262829355009145,17.44847688442211,78.37417051696534
2.613065326633166,0.5678118232517472,0.1296579691465758,17.448491959798996,78.37417293401357
2.71356783919598,-0.08136690655949241,0.10542671951370114,17.44850703517588,78.37417530502121
2.814070351758794,0.9493913614793369,0.15216022467091855,17.448522110552766,78.3741776284915
2.9145728643216082,0.5263756583298022,0.21965594795839927,17.44853718592965,78.3741799029577
3.0150753768844223,1.1027643027400496,0.13209684817258166,17.44855226130653,78.37418212698405
3.1155778894472363,0.7710836521158946,0.18118580807641957,17.448567336683418,78.3741842991666
3.2160804020100504,-0.0245358230033893,0.18397747990217903,17.4485824120603,78.37418641813412
3.3165829145728645,0.3408728318452706,0.07439407189286648,17.448597487437187,78.37418848254899
3.4170854271356785,0.5917318710482372,0.1365175691142324,17.44861256281407,78.37419049110801
3.5175879396984926,0.43495711548202987,0.20733882773717965,17.448627638190956,78.37419244254325
3.6180904522613067,0.2816228064819604,0.15231711107949455,17.44864271356784,78.37419433562283
3.7185929648241207,0.13582728857094123,0.10470070339258297,17.448657788944725,78.37419616915174
3.819095477386935,0.394882032932793,0.1563952204977839,17.44867286432161,78.37419794197254
3.919597989949749,0.4887577395223997,0.09444175496392515,17.44868793969849,78.3741996529661
4.020100502512563,0.5445643496907334,0.12384040848796922,17.448703015075377,78.37420130105232
4.120603015075377,0.6205878728068015,0.14051529119515552,17.44871809045226,78.37420288519084
4.2211055276381915,0.10305349208786407,0.15918994909141204,17.448733165829147,78.37420440438164
4.3216080402010055,0.663082443099656,0.1658451613775689,17.44874824120603,78.37420585766571
4.42211055276382,0.617605061280211,0.15922795975825,17.448763316582916,78.37420724412567
4.522613065326634,0.5434460759103724,0.11363378815148897,17.4487783919598,78.37420856288627
4.623115577889448,-0.5051928167117622,0.149178469795065,17.448793467336685,78.37420981311502
